commodity,market,date,price,lag_1,lag_2,lag_3,rolling_3,month
Snake gourd,Trincomalee,2025-09-15,242.5,244.0,293.5,352.4,296.6333333333333,9
Snake gourd,Vavuniya,2023-09-15,226.5,243.5,332.0,395.5,323.6666666666667,9
Snake gourd,Vavuniya,2023-10-15,257.6,226.5,243.5,332.0,267.3333333333333,10
Snake gourd,Vavuniya,2023-11-15,291.33,257.6,226.5,243.5,242.53333333333333,11
Snake gourd,Vavuniya,2023-12-15,426.0,291.33,257.6,226.5,258.4766666666667,12
Snake gourd,Vavuniya,2024-01-15,428.8,426.0,291.33,257.6,324.9766666666667,1
Snake gourd,Vavuniya,2024-02-15,417.5,428.8,426.0,291.33,382.04333333333335,2
Snake gourd,Vavuniya,2024-03-15,306.0,417.5,428.8,426.0,424.1000000000001,3
Snake gourd,Vavuniya,2024-04-15,206.2,306.0,417.5,428.8,384.1000000000001,4
Snake gourd,Vavuniya,2024-05-15,253.5,206.2,306.0,417.5,309.90000000000003,5
Snake gourd,Vavuniya,2024-06-15,408.5,253.5,206.2,306.0,255.23333333333335,6
Snake gourd,Vavuniya,2024-07-15,302.4,408.5,253.5,206.2,289.40000000000003,7
Snake gourd,Vavuniya,2024-08-15,225.5,302.4,408.5,253.5,321.46666666666664,8
Snake gourd,Vavuniya,2024-09-15,281.6,225.5,302.4,408.5,312.13333333333327,9
Snake gourd,Vavuniya,2024-10-15,311.5,281.6,225.5,302.4,269.8333333333333,10
Snake gourd,Vavuniya,2024-11-15,290.0,311.5,281.6,225.5,272.8666666666667,11
Snake gourd,Vavuniya,2024-12-15,372.5,290.0,311.5,281.6,294.3666666666667,12
Snake gourd,Vavuniya,2025-01-15,310.5,372.5,290.0,311.5,324.6666666666667,1
Snake gourd,Vavuniya,2025-02-15,388.0,310.5,372.5,290.0,324.3333333333333,2
Snake gourd,Vavuniya,2025-03-15,356.4,388.0,310.5,372.5,357.0,3
Snake gourd,Vavuniya,2025-04-15,383.5,356.4,388.0,310.5,351.6333333333334,4
Snake gourd,Vavuniya,2025-05-15,412.5,383.5,356.4,388.0,375.9666666666667,5
Snake gourd,Vavuniya,2025-06-15,290.5,412.5,383.5,356.4,384.1333333333334,6
Snake gourd,Vavuniya,2025-07-15,285.5,290.5,412.5,383.5,362.1666666666667,7
Snake gourd,Vavuniya,2025-08-15,222.0,285.5,290.5,412.5,329.5,8
Snake gourd,Vavuniya,2025-09-15,239.6,222.0,285.5,290.5,266.0,9
Tomatoes,Ampara,2023-09-15,216.67,280.0,442.0,314.17,345.39000000000004,9
Tomatoes,Ampara,2023-10-15,256.0,216.67,280.0,442.0,312.89,10
Tomatoes,Ampara,2023-11-15,310.0,256.0,216.67,280.0,250.89,11
Tomatoes,Ampara,2023-12-15,703.33,310.0,256.0,216.67,260.89,12
Tomatoes,Ampara,2024-01-15,752.67,703.33,310.0,256.0,423.10999999999996,1
Tomatoes,Ampara,2024-02-15,921.67,752.67,703.33,310.0,588.6666666666666,2
Tomatoes,Ampara,2024-03-15,408.33,921.67,752.67,703.33,792.5566666666667,3
Tomatoes,Ampara,2024-04-15,198.67,408.33,921.67,752.67,694.2233333333334,4
Tomatoes,Ampara,2024-05-15,183.33,198.67,408.33,921.67,509.5566666666666,5
Tomatoes,Ampara,2024-06-15,183.33,183.33,198.67,408.33,263.4433333333333,6
Tomatoes,Ampara,2024-07-15,401.67,183.33,183.33,198.67,188.44333333333336,7
Tomatoes,Ampara,2024-08-15,293.75,401.67,183.33,183.33,256.11,8
Tomatoes,Ampara,2024-09-15,256.33,293.75,401.67,183.33,292.9166666666667,9
Tomatoes,Ampara,2024-10-15,341.67,256.33,293.75,401.67,317.25,10
Tomatoes,Ampara,2024-11-15,321.67,341.67,256.33,293.75,297.25,11
Tomatoes,Ampara,2024-12-15,446.0,321.67,341.67,256.33,306.5566666666667,12
Tomatoes,Ampara,2025-01-15,410.83,446.0,321.67,341.67,369.78000000000003,1
Tomatoes,Ampara,2025-02-15,292.5,410.83,446.0,321.67,392.8333333333333,2
Tomatoes,Ampara,2025-03-15,316.0,292.5,410.83,446.0,383.10999999999996,3
Tomatoes,Ampara,2025-04-15,536.67,316.0,292.5,410.83,339.77666666666664,4
Tomatoes,Ampara,2025-05-15,873.33,536.67,316.0,292.5,381.72333333333336,5
Tomatoes,Ampara,2025-06-15,500.67,873.33,536.67,316.0,575.3333333333334,6
Tomatoes,Ampara,2025-07-15,190.0,500.67,873.33,536.67,636.89,7
Tomatoes,Ampara,2025-08-15,223.33,190.0,500.67,873.33,521.3333333333334,8
Tomatoes,Ampara,2025-09-15,242.67,223.33,190.0,500.67,304.6666666666667,9
Tomatoes,Anuradhapura,2023-09-15,201.0,243.0,449.6,331.0,341.2,9
Tomatoes,Anuradhapura,2023-10-15,224.8,201.0,243.0,449.6,297.8666666666667,10
Tomatoes,Anuradhapura,2023-11-15,302.0,224.8,201.0,243.0,222.9333333333333,11
Tomatoes,Anuradhapura,2023-12-15,662.0,302.0,224.8,201.0,242.6,12
Tomatoes,Anuradhapura,2024-01-15,675.2,662.0,302.0,224.8,396.26666666666665,1
Tomatoes,Anuradhapura,2024-02-15,845.0,675.2,662.0,302.0,546.4,2
Tomatoes,Anuradhapura,2024-03-15,392.0,845.0,675.2,662.0,727.4,3
Tomatoes,Anuradhapura,2024-04-15,193.6,392.0,845.0,675.2,637.4,4
Tomatoes,Anuradhapura,2024-05-15,207.0,193.6,392.0,845.0,476.8666666666666,5
Tomatoes,Anuradhapura,2024-06-15,543.0,207.0,193.6,392.0,264.2,6
Tomatoes,Anuradhapura,2024-07-15,460.0,543.0,207.0,193.6,314.53333333333336,7
Tomatoes,Anuradhapura,2024-08-15,305.0,460.0,543.0,207.0,403.3333333333333,8
Tomatoes,Anuradhapura,2024-09-15,268.8,305.0,460.0,543.0,436.0,9
Tomatoes,Anuradhapura,2024-10-15,354.0,268.8,305.0,460.0,344.59999999999997,10
Tomatoes,Anuradhapura,2024-11-15,337.0,354.0,268.8,305.0,309.26666666666665,11
Tomatoes,Anuradhapura,2024-12-15,486.4,337.0,354.0,268.8,319.93333333333334,12
Tomatoes,Anuradhapura,2025-01-15,414.0,486.4,337.0,354.0,392.4666666666667,1
Tomatoes,Anuradhapura,2025-02-15,266.0,414.0,486.4,337.0,412.4666666666667,2
Tomatoes,Anuradhapura,2025-03-15,321.6,266.0,414.0,486.4,388.8,3
Tomatoes,Anuradhapura,2025-04-15,536.0,321.6,266.0,414.0,333.8666666666666,4
Tomatoes,Anuradhapura,2025-05-15,881.0,536.0,321.6,266.0,374.5333333333333,5
Tomatoes,Anuradhapura,2025-06-15,513.6,881.0,536.0,321.6,579.5333333333333,6
Tomatoes,Anuradhapura,2025-07-15,199.0,513.6,881.0,536.0,643.5333333333333,7
Tomatoes,Anuradhapura,2025-08-15,222.0,199.0,513.6,881.0,531.1999999999999,8
Tomatoes,Anuradhapura,2025-09-15,246.4,222.0,199.0,513.6,311.53333333333336,9
Tomatoes,Badulla,2023-09-15,202.0,210.0,397.6,263.0,290.2,9
Tomatoes,Badulla,2023-10-15,196.0,202.0,210.0,397.6,269.8666666666667,10
Tomatoes,Badulla,2023-11-15,280.0,196.0,202.0,210.0,202.66666666666666,11
Tomatoes,Badulla,2023-12-15,580.0,280.0,196.0,202.0,226.0,12
Tomatoes,Badulla,2024-01-15,685.0,580.0,280.0,196.0,352.0,1
Tomatoes,Badulla,2024-02-15,890.0,685.0,580.0,280.0,515.0,2
Tomatoes,Badulla,2024-03-15,379.0,890.0,685.0,580.0,718.3333333333334,3
Tomatoes,Badulla,2024-04-15,140.8,379.0,890.0,685.0,651.3333333333334,4
Tomatoes,Badulla,2024-05-15,129.25,140.8,379.0,890.0,469.93333333333334,5
Tomatoes,Badulla,2024-06-15,443.12,129.25,140.8,379.0,216.35,6
Tomatoes,Badulla,2024-07-15,416.5,443.12,129.25,140.8,237.72333333333336,7
Tomatoes,Badulla,2024-08-15,270.0,416.5,443.12,129.25,329.6233333333334,8
Tomatoes,Badulla,2024-09-15,273.75,270.0,416.5,443.12,376.54,9
Tomatoes,Badulla,2024-10-15,283.0,273.75,270.0,416.5,320.0833333333333,10
Tomatoes,Badulla,2024-11-15,257.0,283.0,273.75,270.0,275.5833333333333,11
Tomatoes,Badulla,2024-12-15,363.0,257.0,283.0,273.75,271.25,12
Tomatoes,Badulla,2025-01-15,380.0,363.0,257.0,283.0,301.0,1
Tomatoes,Badulla,2025-02-15,320.0,380.0,363.0,257.0,333.3333333333333,2
Tomatoes,Badulla,2025-03-15,330.62,320.0,380.0,363.0,354.3333333333333,3
Tomatoes,Badulla,2025-04-15,478.75,330.62,320.0,380.0,343.53999999999996,4
Tomatoes,Badulla,2025-05-15,682.08,478.75,330.62,320.0,376.45666666666665,5
Tomatoes,Badulla,2025-06-15,363.67,682.08,478.75,330.62,497.15000000000003,6
Tomatoes,Badulla,2025-07-15,135.0,363.67,682.08,478.75,508.16666666666674,7
Tomatoes,Badulla,2025-08-15,198.75,135.0,363.67,682.08,393.5833333333334,8
Tomatoes,Badulla,2025-09-15,182.0,198.75,135.0,363.67,232.47333333333336,9
Tomatoes,Bandarawela,2023-09-15,183.0,193.0,308.0,253.0,251.33333333333334,9
Tomatoes,Bandarawela,2023-10-15,188.0,183.0,193.0,308.0,228.0,10
Tomatoes,Bandarawela,2023-11-15,253.0,188.0,183.0,193.0,188.0,11
Tomatoes,Bandarawela,2023-12-15,533.0,253.0,188.0,183.0,208.0,12
Tomatoes,Bandarawela,2024-01-15,572.8,533.0,253.0,188.0,324.6666666666667,1
Tomatoes,Bandarawela,2024-02-15,740.0,572.8,533.0,253.0,452.93333333333334,2
Tomatoes,Bandarawela,2024-05-15,180.0,740.0,572.8,533.0,615.2666666666667,5
Tomatoes,Bandarawela,2024-06-15,398.5,180.0,740.0,572.8,497.59999999999997,6
Tomatoes,Bandarawela,2024-07-15,369.6,398.5,180.0,740.0,439.5,7
Tomatoes,Bandarawela,2024-08-15,293.0,369.6,398.5,180.0,316.03333333333336,8
Tomatoes,Bandarawela,2024-09-15,236.0,293.0,369.6,398.5,353.7,9
Tomatoes,Bandarawela,2024-10-15,276.0,236.0,293.0,369.6,299.53333333333336,10
Tomatoes,Bandarawela,2024-11-15,283.0,276.0,236.0,293.0,268.3333333333333,11
Tomatoes,Bandarawela,2024-12-15,370.0,283.0,276.0,236.0,265.0,12
Tomatoes,Bandarawela,2025-01-15,343.0,370.0,283.0,276.0,309.6666666666667,1
Tomatoes,Bandarawela,2025-02-15,250.0,343.0,370.0,283.0,332.0,2
Tomatoes,Bandarawela,2025-03-15,313.6,250.0,343.0,370.0,321.0,3
Tomatoes,Bandarawela,2025-04-15,561.0,313.6,250.0,343.0,302.2,4
Tomatoes,Bandarawela,2025-05-15,721.5,561.0,313.6,250.0,374.8666666666666,5
Tomatoes,Bandarawela,2025-06-15,367.0,721.5,561.0,313.6,532.0333333333333,6
Tomatoes,Bandarawela,2025-07-15,117.5,367.0,721.5,561.0,549.8333333333334,7
Tomatoes,Bandarawela,2025-08-15,188.0,117.5,367.0,721.5,402.0,8
Tomatoes,Bandarawela,2025-09-15,203.2,188.0,117.5,367.0,224.16666666666666,9
Tomatoes,Batticaloa,2023-09-15,244.0,268.5,476.8,376.5,373.93333333333334,9
Tomatoes,Batticaloa,2023-10-15,286.8,244.0,268.5,476.8,329.76666666666665,10
Tomatoes,Batticaloa,2023-11-15,360.0,286.8,244.0,268.5,266.43333333333334,11
Tomatoes,Batticaloa,2023-12-15,759.0,360.0,286.8,244.0,296.93333333333334,12
Tomatoes,Batticaloa,2024-01-15,776.0,759.0,360.0,286.8,468.59999999999997,1
Tomatoes,Batticaloa,2024-02-15,913.0,776.0,759.0,360.0,631.6666666666666,2
Tomatoes,Batticaloa,2024-03-15,459.0,913.0,776.0,759.0,816.0,3
Tomatoes,Batticaloa,2024-04-15,196.8,459.0,913.0,776.0,716.0,4
Tomatoes,Batticaloa,2024-05-15,264.5,196.8,459.0,913.0,522.9333333333333,5
Tomatoes,Batticaloa,2024-06-15,264.5,264.5,196.8,459.0,306.76666666666665,6
Tomatoes,Batticaloa,2024-07-15,494.4,264.5,264.5,196.8,241.9333333333333,7
Tomatoes,Batticaloa,2024-08-15,384.0,494.4,264.5,264.5,341.1333333333334,8
Tomatoes,Batticaloa,2024-12-15,479.33,384.0,494.4,264.5,380.9666666666667,12
Tomatoes,Batticaloa,2025-01-15,386.25,479.33,384.0,494.4,452.57666666666665,1
Tomatoes,Batticaloa,2025-02-15,255.0,386.25,479.33,384.0,416.52666666666664,2
Tomatoes,Batticaloa,2025-03-15,316.0,255.0,386.25,479.33,373.52666666666664,3
Tomatoes,Batticaloa,2025-04-15,417.5,316.0,255.0,386.25,319.0833333333333,4
Tomatoes,Batticaloa,2025-06-15,535.5,417.5,316.0,255.0,329.5,6
Tomatoes,Batticaloa,2025-07-15,176.88,535.5,417.5,316.0,423.0,7
Tomatoes,Batticaloa,2025-08-15,169.38,176.88,535.5,417.5,376.6266666666667,8
Tomatoes,Batticaloa,2025-09-15,275.0,169.38,176.88,535.5,293.92,9
Tomatoes,Colombo City,2023-09-15,233.15,271.22,494.96,360.2,375.46000000000004,9
Tomatoes,Colombo City,2023-10-15,264.34,233.15,271.22,494.96,333.10999999999996,10
Tomatoes,Colombo City,2023-11-15,346.77,264.34,233.15,271.22,256.2366666666667,11
Tomatoes,Colombo City,2023-12-15,672.02,346.77,264.34,233.15,281.42,12
Tomatoes,Colombo City,2024-01-15,711.34,672.02,346.77,264.34,427.71000000000004,1
Tomatoes,Colombo City,2024-02-15,940.62,711.34,672.02,346.77,576.71,2
Tomatoes,Colombo City,2024-03-15,432.46,940.62,711.34,672.02,774.66,3
Tomatoes,Colombo City,2024-04-15,206.97,432.46,940.62,711.34,694.8066666666667,4
Tomatoes,Colombo City,2024-05-15,214.35,206.97,432.46,940.62,526.6833333333333,5
Tomatoes,Colombo City,2024-06-15,544.8,214.35,206.97,432.46,284.5933333333333,6
Tomatoes,Colombo City,2024-07-15,486.44,544.8,214.35,206.97,322.03999999999996,7
Tomatoes,Colombo City,2024-08-15,315.76,486.44,544.8,214.35,415.19666666666666,8
Tomatoes,Colombo City,2024-09-15,287.46,315.76,486.44,544.8,449.0,9
Tomatoes,Colombo City,2024-10-15,364.93,287.46,315.76,486.44,363.21999999999997,10
Tomatoes,Colombo City,2024-11-15,336.38,364.93,287.46,315.76,322.71666666666664,11
Tomatoes,Colombo City,2024-12-15,454.12,336.38,364.93,287.46,329.59,12
Tomatoes,Colombo City,2025-01-15,420.47,454.12,336.38,364.93,385.1433333333334,1
Tomatoes,Colombo City,2025-02-15,296.84,420.47,454.12,336.38,403.6566666666667,2
Tomatoes,Colombo City,2025-03-15,347.75,296.84,420.47,454.12,390.4766666666667,3
Tomatoes,Colombo City,2025-04-15,688.23,347.75,296.84,420.47,355.02,4
Tomatoes,Colombo City,2025-05-15,882.98,688.23,347.75,296.84,444.2733333333333,5
Tomatoes,Colombo City,2025-06-15,541.56,882.98,688.23,347.75,639.6533333333333,6
Tomatoes,Colombo City,2025-07-15,213.29,541.56,882.98,688.23,704.2566666666667,7
Tomatoes,Colombo City,2025-08-15,235.79,213.29,541.56,882.98,545.9433333333333,8
Tomatoes,Colombo City,2025-09-15,243.66,235.79,213.29,541.56,330.2133333333333,9
Tomatoes,Dammbagalla,2023-09-15,186.0,219.0,448.0,321.5,329.5,9
Tomatoes,Dammbagalla,2023-10-15,229.6,186.0,219.0,448.0,284.3333333333333,10
Tomatoes,Dammbagalla,2023-11-15,316.0,229.6,186.0,219.0,211.53333333333333,11
Tomatoes,Dammbagalla,2023-12-15,659.5,316.0,229.6,186.0,243.86666666666667,12
Tomatoes,Dammbagalla,2024-01-15,652.4,659.5,316.0,229.6,401.7,1
Tomatoes,Dammbagalla,2024-02-15,789.0,652.4,659.5,316.0,542.6333333333333,2
Tomatoes,Dammbagalla,2024-03-15,396.0,789.0,652.4,659.5,700.3000000000001,3
Tomatoes,Dammbagalla,2024-04-15,168.4,396.0,789.0,652.4,612.4666666666667,4
Tomatoes,Dammbagalla,2024-05-15,197.0,168.4,396.0,789.0,451.13333333333327,5
Tomatoes,Dammbagalla,2024-06-15,197.0,197.0,168.4,396.0,253.79999999999998,6
Tomatoes,Dammbagalla,2024-07-15,449.6,197.0,197.0,168.4,187.46666666666667,7
Tomatoes,Dammbagalla,2024-08-15,280.0,449.6,197.0,197.0,281.2,8
Tomatoes,Dammbagalla,2024-09-15,240.8,280.0,449.6,197.0,308.8666666666667,9
Tomatoes,Dammbagalla,2024-10-15,304.0,240.8,280.0,449.6,323.4666666666667,10
Tomatoes,Dammbagalla,2024-11-15,331.5,304.0,240.8,280.0,274.93333333333334,11
Tomatoes,Dammbagalla,2024-12-15,454.4,331.5,304.0,240.8,292.09999999999997,12
Tomatoes,Dammbagalla,2025-01-15,411.0,454.4,331.5,304.0,363.3,1
Tomatoes,Dammbagalla,2025-02-15,254.67,411.0,454.4,331.5,398.9666666666667,2
Tomatoes,Dammbagalla,2025-03-15,324.0,254.67,411.0,454.4,373.3566666666666,3
Tomatoes,Dammbagalla,2025-04-15,645.33,324.0,254.67,411.0,329.89,4
Tomatoes,Dammbagalla,2025-05-15,824.0,645.33,324.0,254.67,408.0,5
Tomatoes,Dammbagalla,2025-06-15,463.0,824.0,645.33,324.0,597.7766666666666,6
Tomatoes,Dammbagalla,2025-07-15,162.0,463.0,824.0,645.33,644.11,7
Tomatoes,Dammbagalla,2025-08-15,192.0,162.0,463.0,824.0,483.0,8
Tomatoes,Dammbagalla,2025-09-15,195.2,192.0,162.0,463.0,272.3333333333333,9
Tomatoes,Dehiattakandiya,2023-09-15,166.67,204.17,498.67,318.33,340.39,9
Tomatoes,Dehiattakandiya,2023-10-15,192.67,166.67,204.17,498.67,289.83666666666664,10
Tomatoes,Dehiattakandiya,2023-11-15,340.0,192.67,166.67,204.17,187.83666666666667,11
Tomatoes,Dehiattakandiya,2023-12-15,723.33,340.0,192.67,166.67,233.11333333333334,12
Tomatoes,Dehiattakandiya,2024-01-15,686.67,723.33,340.0,192.67,418.6666666666667,1
Tomatoes,Dehiattakandiya,2024-02-15,769.58,686.67,723.33,340.0,583.3333333333334,2
Tomatoes,Dehiattakandiya,2024-03-15,380.0,769.58,686.67,723.33,726.5266666666666,3
Tomatoes,Dehiattakandiya,2024-04-15,172.67,380.0,769.58,686.67,612.0833333333334,4
Tomatoes,Dehiattakandiya,2024-05-15,176.67,172.67,380.0,769.58,440.75,5
Tomatoes,Dehiattakandiya,2024-06-15,573.33,176.67,172.67,380.0,243.11333333333332,6
Tomatoes,Dehiattakandiya,2024-07-15,404.0,573.33,176.67,172.67,307.5566666666667,7
Tomatoes,Dehiattakandiya,2024-08-15,257.5,404.0,573.33,176.67,384.6666666666667,8
Tomatoes,Dehiattakandiya,2024-09-15,240.0,257.5,404.0,573.33,411.60999999999996,9
Tomatoes,Dehiattakandiya,2024-10-15,291.67,240.0,257.5,404.0,300.50000000000006,10
Tomatoes,Dehiattakandiya,2024-11-15,335.0,291.67,240.0,257.5,263.0566666666667,11
Tomatoes,Dehiattakandiya,2024-12-15,422.67,335.0,291.67,240.0,288.89000000000004,12
Tomatoes,Dehiattakandiya,2025-01-15,478.33,422.67,335.0,291.67,349.78000000000003,1
Tomatoes,Dehiattakandiya,2025-02-15,298.33,478.33,422.67,335.0,412.0,2
Tomatoes,Dehiattakandiya,2025-03-15,309.33,298.33,478.33,422.67,399.77666666666664,3
Tomatoes,Dehiattakandiya,2025-04-15,693.33,309.33,298.33,478.33,361.99666666666667,4
Tomatoes,Dehiattakandiya,2025-05-15,908.33,693.33,309.33,298.33,433.6633333333334,5
Tomatoes,Dehiattakandiya,2025-06-15,432.0,908.33,693.33,309.33,636.9966666666668,6
Tomatoes,Dehiattakandiya,2025-07-15,162.5,432.0,908.33,693.33,677.8866666666668,7
Tomatoes,Dehiattakandiya,2025-08-15,224.17,162.5,432.0,908.33,500.9433333333334,8
Tomatoes,Dehiattakandiya,2025-09-15,201.33,224.17,162.5,432.0,272.89000000000004,9
Tomatoes,Economic Centre - Peliyagoda,2022-10-15,427.5,278.0,258.52,473.21,336.57666666666665,10
Tomatoes,Economic Centre - Peliyagoda,2022-11-15,294.4,427.5,278.0,258.52,321.34,11
Tomatoes,Economic Centre - Peliyagoda,2022-12-15,192.0,294.4,427.5,278.0,333.29999999999995,12
Tomatoes,Economic Centre - Peliyagoda,2023-01-15,250.8,192.0,294.4,427.5,304.63333333333327,1
Tomatoes,Economic Centre - Peliyagoda,2023-02-15,155.0,250.8,192.0,294.4,245.73333333333335,2
Tomatoes,Economic Centre - Peliyagoda,2023-03-15,306.54,155.0,250.8,192.0,199.26666666666665,3
Tomatoes,Economic Centre - Peliyagoda,2023-04-15,298.52,306.54,155.0,250.8,237.4466666666667,4
Tomatoes,Economic Centre - Peliyagoda,2023-05-15,263.0,298.52,306.54,155.0,253.35333333333332,5
Tomatoes,Economic Centre-Dambulla,2020-04-15,45.5,103.11,224.17,280.67,202.65,4
Tomatoes,Economic Centre-Dambulla,2020-05-15,68.92,45.5,103.11,224.17,124.25999999999999,5
Tomatoes,Economic Centre-Dambulla,2020-06-15,148.8,68.92,45.5,103.11,72.51,6
Tomatoes,Economic Centre-Dambulla,2020-07-15,75.26,148.8,68.92,45.5,87.74000000000001,7
Tomatoes,Economic Centre-Dambulla,2020-08-15,60.08,75.26,148.8,68.92,97.66000000000001,8
Tomatoes,Economic Centre-Dambulla,2020-09-15,125.33,60.08,75.26,148.8,94.71333333333332,9
Tomatoes,Economic Centre-Dambulla,2020-10-15,125.33,125.33,60.08,75.26,86.89,10
Tomatoes,Economic Centre-Pettah,2020-06-15,174.0,146.11,292.78,314.52,251.13666666666666,6
Tomatoes,Economic Centre-Pettah,2020-07-15,120.74,174.0,146.11,292.78,204.29666666666665,7
Tomatoes,Economic Centre-Pettah,2020-08-15,75.5,120.74,174.0,146.11,146.95000000000002,8
Tomatoes,Economic Centre-Pettah,2020-09-15,138.67,75.5,120.74,174.0,123.41333333333334,9
Tomatoes,Economic Centre-Pettah,2020-10-15,138.67,138.67,75.5,120.74,111.63666666666666,10
Tomatoes,Embilipitiya,2023-09-15,166.08,208.57,543.2,329.5,360.42333333333335,9
Tomatoes,Embilipitiya,2023-10-15,165.13,166.08,208.57,543.2,305.95,10
Tomatoes,Embilipitiya,2023-11-15,336.04,165.13,166.08,208.57,179.92666666666665,11
Tomatoes,Embilipitiya,2023-12-15,697.38,336.04,165.13,166.08,222.41666666666666,12
Tomatoes,Embilipitiya,2024-01-15,596.8,697.38,336.04,165.13,399.5166666666667,1
Tomatoes,Embilipitiya,2024-02-15,781.38,596.8,697.38,336.04,543.4066666666668,2
Tomatoes,Embilipitiya,2024-03-15,332.08,781.38,596.8,697.38,691.8533333333335,3
Tomatoes,Embilipitiya,2024-04-15,149.33,332.08,781.38,596.8,570.0866666666667,4
Tomatoes,Embilipitiya,2024-05-15,191.0,149.33,332.08,781.38,420.93000000000006,5
Tomatoes,Embilipitiya,2024-06-15,501.67,191.0,149.33,332.08,224.13666666666668,6
Tomatoes,Embilipitiya,2024-07-15,391.2,501.67,191.0,149.33,280.66666666666674,7
Tomatoes,Embilipitiya,2024-08-15,220.42,391.2,501.67,191.0,361.29,8
Tomatoes,Embilipitiya,2024-09-15,225.47,220.42,391.2,501.67,371.09666666666675,9
Tomatoes,Embilipitiya,2024-10-15,309.0,225.47,220.42,391.2,279.03000000000003,10
Tomatoes,Embilipitiya,2024-11-15,304.0,309.0,225.47,220.42,251.63000000000002,11
Tomatoes,Embilipitiya,2024-12-15,405.7,304.0,309.0,225.47,279.49000000000007,12
Tomatoes,Embilipitiya,2025-01-15,302.67,405.7,304.0,309.0,339.5666666666667,1
Tomatoes,Embilipitiya,2025-02-15,222.0,302.67,405.7,304.0,337.4566666666667,2
Tomatoes,Embilipitiya,2025-03-15,290.47,222.0,302.67,405.7,310.1233333333334,3
Tomatoes,Embilipitiya,2025-04-15,664.75,290.47,222.0,302.67,271.71333333333337,4
Tomatoes,Embilipitiya,2025-05-15,846.88,664.75,290.47,222.0,392.40666666666675,5
Tomatoes,Embilipitiya,2025-06-15,437.3,846.88,664.75,290.47,600.7,6
Tomatoes,Embilipitiya,2025-07-15,143.75,437.3,846.88,664.75,649.6433333333333,7
Tomatoes,Embilipitiya,2025-08-15,186.75,143.75,437.3,846.88,475.9766666666667,8
Tomatoes,Embilipitiya,2025-09-15,139.8,186.75,143.75,437.3,255.9333333333334,9
Tomatoes,Galenbindunuwewa,2023-09-15,179.0,246.0,446.4,332.0,341.4666666666667,9
Tomatoes,Galenbindunuwewa,2023-10-15,212.0,179.0,246.0,446.4,290.46666666666664,10
Tomatoes,Galenbindunuwewa,2023-11-15,313.0,212.0,179.0,246.0,212.33333333333334,11
Tomatoes,Galenbindunuwewa,2023-12-15,636.0,313.0,212.0,179.0,234.66666666666666,12
Tomatoes,Galenbindunuwewa,2024-01-15,667.2,636.0,313.0,212.0,387.0,1
Tomatoes,Galenbindunuwewa,2024-02-15,763.5,667.2,636.0,313.0,538.7333333333333,2
Tomatoes,Galenbindunuwewa,2024-03-15,389.0,763.5,667.2,636.0,688.9,3
Tomatoes,Galenbindunuwewa,2024-04-15,182.4,389.0,763.5,667.2,606.5666666666667,4
Tomatoes,Galenbindunuwewa,2024-05-15,180.0,182.4,389.0,763.5,444.9666666666667,5
Tomatoes,Galenbindunuwewa,2024-06-15,522.0,180.0,182.4,389.0,250.46666666666667,6
Tomatoes,Galenbindunuwewa,2024-07-15,672.0,522.0,180.0,182.4,294.8,7
Tomatoes,Galenbindunuwewa,2024-12-15,573.0,672.0,522.0,180.0,458.0,12
Tomatoes,Galenbindunuwewa,2025-01-15,346.88,573.0,672.0,522.0,589.0,1
Tomatoes,Galenbindunuwewa,2025-02-15,288.12,346.88,573.0,672.0,530.6266666666667,2
Tomatoes,Galenbindunuwewa,2025-03-15,322.0,288.12,346.88,573.0,402.6666666666667,3
Tomatoes,Galenbindunuwewa,2025-04-15,410.0,322.0,288.12,346.88,319.0,4
Tomatoes,Galenbindunuwewa,2025-06-15,509.75,410.0,322.0,288.12,340.04,6
Tomatoes,Galenbindunuwewa,2025-07-15,242.0,509.75,410.0,322.0,413.9166666666667,7
Tomatoes,Galenbindunuwewa,2025-08-15,210.5,242.0,509.75,410.0,387.25,8
Tomatoes,Galenbindunuwewa,2025-09-15,219.2,210.5,242.0,509.75,320.75,9
Tomatoes,Galle,2023-09-15,199.0,268.0,457.87,348.25,358.03999999999996,9
Tomatoes,Galle,2023-10-15,222.4,199.0,268.0,457.87,308.29,10
Tomatoes,Galle,2023-11-15,312.5,222.4,199.0,268.0,229.79999999999998,11
Tomatoes,Galle,2023-12-15,636.5,312.5,222.4,199.0,244.63333333333333,12
Tomatoes,Galle,2024-01-15,744.0,636.5,312.5,222.4,390.4666666666667,1
Tomatoes,Galle,2024-02-15,835.0,744.0,636.5,312.5,564.3333333333334,2
Tomatoes,Galle,2024-03-15,351.25,835.0,744.0,636.5,738.5,3
Tomatoes,Galle,2024-04-15,220.0,351.25,835.0,744.0,643.4166666666666,4
Tomatoes,Galle,2024-05-15,160.62,220.0,351.25,835.0,468.75,5
Tomatoes,Galle,2024-06-15,487.5,160.62,220.0,351.25,243.95666666666668,6
Tomatoes,Galle,2024-07-15,456.33,487.5,160.62,220.0,289.37333333333333,7
Tomatoes,Galle,2024-08-15,311.25,456.33,487.5,160.62,368.15000000000003,8
Tomatoes,Galle,2024-09-15,263.33,311.25,456.33,487.5,418.35999999999996,9
Tomatoes,Galle,2024-10-15,351.25,263.33,311.25,456.33,343.6366666666666,10
